deal_event_id,member_deal_ids,acquirer,target,company,src,Currency,Final_Classification,Classification_Confidence,Eligibility,InnovationDeal,is_primary_innovation,is_alternative,completion_year,calendar_year,RelativeYear,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,log_assets,leverage
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2007,-11,,,,162.1601,48.7616,,50.8509,,30.07,5.088584118818443,30.07
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2008,-10,0.0,-17.0567,-12.7992,102.5389,10.8084,,-9.7902,,10.5408,4.630242238777047,10.5408
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2009,-9,7.545,-12.9305,-13.4707,91.2811,4.1367,11.8616,-13.593,-171.3795,4.5318,4.513943756313813,4.5318
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2010,-8,26.4081,-0.9038,0.6624,86.8184,0.0,19.6735,0.7162,-3.4224,0.0,4.463818580768207,0.0
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2011,-7,10.6684,-6.9649,-3.2577,75.5903,0.0,12.7729,-4.2778,-65.2851,0.0,4.325327968075149,0.0
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2013,-5,25.9902,-12.6857,-6.8843,65.9746,0.0,15.393,,-48.8095,0.0,4.189269819468394,0.0
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2014,-4,50.647,-5.824,-8.1094,83.2725,0.0,12.1641,-11.011,-11.4993,0.0,4.422118362614393,0.0
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2015,-3,20.5775,-1.422,-15.9769,71.1916,0.8966,16.5624,-19.7518,-6.9106,1.2594,4.265374833929944,1.2594
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2016,-2,8.3817,-22.5315,-22.892,65.6552,0.6322,23.7031,-33.3991,-268.8172,0.9629,4.184416805532815,0.9629
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2017,-1,8.1687,-25.2404,-26.9843,35.1354,0.2629,25.9747,-52.1277,-308.9888,0.7481,3.559209169238528,0.7481
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2018,0,3.5246,-16.7773,-15.2604,30.7606,3.1532,14.64,-47.8102,-476.0038,10.2507,3.4262346502989622,10.2507
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2019,1,8.8106,-8.5703,-16.6573,32.9789,2.0598,12.9899,-51.606,-97.2724,6.2459,3.4958679630276066,6.2459
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2020,2,3.5491,-27.2097,-28.2633,124.8115,5.8961,17.4237,-33.9848,-766.6584,4.724,4.826804599125911,4.724
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2021,3,0.7546,-59.0035,-59.6152,194.2456,11.4246,41.24,-37.7097,-7819.1704,5.8815,5.269123337768563,5.8815
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2022,4,0.1018,-104.9852,-102.535,143.6346,20.2642,77.1253,-57.4686,-103114.9533,14.1082,4.967272574666248,14.1082
EVT-65D701BB,CTL-0107,Vaxart Inc,Vaxart Inc; Vaxart Inc,Vaxart Inc,control,EUR,Mixed / borderline,Medium,"Broader (merger, surviving entity)",0,0,0,2018,2023,5,6.8243,-77.0817,-76.266,82.9989,18.1562,63.0197,-67.1329,-1129.5162,21.8752,4.418827354696728,21.8752
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2006,-12,,,,670.847,118.717,,11.2317,,17.6966,6.508541093087896,17.6966
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2007,-11,,,,761.634,178.985,,11.8487,,23.5001,6.635466125337835,23.5001
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2008,-10,,,,815.947,174.454,,12.7314,,21.3806,6.704349401874309,21.3806
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2009,-9,747.524,169.363,110.56,823.479,111.261,69.445,13.4876,22.6565,13.5111,6.713538048381794,13.5111
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2010,-8,728.134,155.084,108.571,901.074,116.877,68.841,12.5912,21.2988,12.9709,6.803587385201369,12.9709
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2011,-7,762.036,166.15,116.434,977.464,162.689,55.956,12.3962,21.8034,16.644,6.884961462536828,16.644
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2012,-6,828.317,181.203,118.484,1086.888,193.245,63.407,11.4791,21.876,17.7797,6.991073845934084,17.7797
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2013,-5,941.63,209.235,133.678,1283.811,311.092,74.725,11.2775,22.2205,24.2319,7.157588277153791,24.2319
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2014,-4,987.356,234.942,161.187,1375.225,323.035,85.267,12.1237,23.7951,23.4896,7.226372633077339,23.4896
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2015,-3,1047.676,282.228,198.792,1468.886,326.933,76.736,13.9792,26.9385,22.2572,7.292259569350429,22.2572
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2016,-2,1153.942,340.416,237.406,1560.743,349.761,83.71,15.6723,29.5003,22.4099,7.35291726890857,22.4099
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2017,-1,1288.123,408.738,288.762,2056.407,680.749,100.256,15.9663,31.7313,33.1038,7.628715564182558,33.1038
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2018,0,1352.235,444.913,312.376,2161.265,788.135,109.693,14.8127,32.902,36.4664,7.678448977401408,36.4664
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2019,1,1481.848,467.142,368.825,2808.93,1100.553,129.681,14.8415,31.5243,39.1805,7.9405589068934175,39.1805
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2020,2,1448.867,469.523,354.984,2711.654,1061.059,146.236,12.8604,32.4062,39.1296,7.905314059800179,39.1296
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2021,3,1580.074,517.293,385.966,2816.199,990.716,166.138,13.9644,32.7385,35.1792,7.943143382394731,35.1792
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2022,4,1853.307,551.5,312.336,3998.823,1716.52,220.102,9.1661,29.7576,42.9256,8.293755346802001,42.9256
EVT-694CD1B6,CTL-0064,Recordati SpA,Laboratoires Tonipharm,Recordati Industria Chimica e Farmaceutica SpA,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2023,5,2082.331,628.507,389.214,4208.131,1808.9,255.747,9.485,30.1829,42.9858,8.344773885111689,42.9858
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2010,-10,53.7796,50.7853,82.522,550.5874,,,,94.4323,,6.310985708320254,
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2011,-9,46.0918,30.5439,36.3982,530.8315,0.0605,,6.5519,66.2676,0.0114,6.274444645083077,0.0114
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2012,-8,49.043,43.6119,61.2034,609.2556,0.8076,,10.6791,88.9259,0.1325,6.412237884092125,0.1325
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2013,-7,48.6755,-3.7446,55.8141,606.604,0.4217,,9.0945,-7.6929,0.0695,6.407876189363963,0.0695
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2014,-6,46.6053,-6.4969,4.9111,590.3866,0.1138,,0.8207,-13.9402,0.0193,6.380777576551729,0.0193
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2015,-5,47.3759,-5.9066,7.3487,515.4891,,,1.3234,-12.4675,,6.245116158713582,
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2016,-4,43.092,-6.7477,9.9192,530.3736,,,1.8976,-15.6588,,6.273581663877242,
EVT-7AADF525,CTL-0038,Zentiva Group AS,LaborMed Pharma SA,Zentiva Group AS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2020,2017,-3,44.2803,-8.793,11.4095,587.4154,,,2.0474,-19.8576,,6.375732235649319,
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2013,-2,0.6236,-10.9476,,7.1651,9.4198,8.0488,,-1755.5556,131.4676,1.9692220179168651,131.4676
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2014,-1,10.0952,-14.4148,-12.8284,104.514,0.0,17.7286,-24.9578,-142.7889,0.0,4.649321033723379,0.0
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2015,0,65.7915,-12.2281,-35.3474,443.4244,0.0,52.8728,-12.8916,-18.5862,0.0,6.094527324987053,0.0
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2016,1,45.8136,-64.9613,-82.3942,415.8633,0.0,79.2936,-19.8054,-141.7948,0.0,6.030356600489326,0.0
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2017,2,15.2911,-94.4247,-81.4833,370.2612,0.0,79.2826,-20.7896,-617.5126,0.0,5.914208702521586,0.0
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2018,3,12.7858,-82.5163,-80.812,312.176,0.0,64.2686,-23.7611,-671.8367,0.0,5.743567131327543,0.0
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2019,4,15.4182,-74.9378,-73.5905,259.4292,29.7791,59.8975,-25.3914,-522.3201,11.4787,5.558483833010479,11.4787
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2020,5,0.7254,-48.0361,-71.5985,350.9219,34.1546,31.6238,-22.6629,-6798.9117,9.7328,5.860563691584976,9.7328
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2021,6,43.673,-66.7873,-87.0811,495.1721,38.6352,82.0476,-20.7366,-191.8412,7.8024,6.204905378910805,7.8024
EVT-7B0CE9F3,TRT-0028,Chinook Therapeutics Inc,BioNovion Holding B.V.,Chinook Therapeutics Inc (KDNY US) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2022,7,5.831,-164.706,-178.7592,535.9761,36.8238,134.3665,-33.02,-3020.2839,6.8704,6.2840895705244195,6.8704
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2005,-10,,,,34941.9132,,,-103.0318,,,10.461442338914768,
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2006,-9,,,,33731.4647,8059.9644,,-101.6818,,23.8945,10.426186351364299,23.8945
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2008,-7,,,,41149.0701,16908.5878,,,,41.0911,10.624956608037001,41.0911
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2009,-6,31852.9222,9972.0037,6210.4665,48296.3908,18318.1938,4436.3683,13.4484,31.3064,37.9287,10.785112112210959,37.9287
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2010,-5,33112.4809,6050.5618,1905.6704,49259.908,17613.654,4623.0584,3.8405,18.2728,35.7566,10.804865804031698,35.7566
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2011,-4,31564.1246,9666.2034,6063.4191,49159.7006,17831.76,4396.8721,12.6299,30.624,36.2731,10.802829473344094,36.2731
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2012,-3,32595.1901,9646.2327,5548.2487,51052.0877,22524.8984,4419.854,10.8986,29.594,44.1214,10.840601717957409,44.1214
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2013,-2,31221.028,8845.0745,6403.2261,50561.8011,21919.4046,4119.2203,13.0099,28.3305,43.3517,10.830951651208407,43.3517
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2014,-1,28547.6471,7446.5109,3419.8607,52345.7216,24187.8929,3952.1975,6.6621,26.0845,46.208,10.865625486120276,46.208
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2015,0,32954.9709,7646.7434,11601.6706,72471.3201,22552.5389,4321.3537,17.9007,23.2036,31.1193,11.190946177750861,31.1193
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2016,1,34143.3059,9044.8114,1116.5225,69152.8345,21993.2256,4295.9181,1.6209,26.4907,31.8038,11.144074326852957,31.8038
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2017,2,34461.5002,8567.9971,1748.9902,63425.1076,19224.0589,4460.3817,2.6537,24.8625,30.3099,11.057615080957964,30.3099
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2018,3,34834.0901,9319.6816,4094.7376,64627.0727,29009.059,4271.0498,6.3313,26.7545,44.8869,11.076388684023684,44.8869
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2019,4,38495.6256,9304.0029,5297.5108,94127.2594,36034.1619,5021.5157,6.7437,24.169,38.2824,11.452402969063765,38.2824
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2020,5,38366.8244,9274.6923,6468.5438,89812.9719,30316.9448,5263.4976,7.1807,24.1737,33.7556,11.405484697087326,33.7556
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2021,6,28732.6186,6664.2549,5101.7384,94032.9444,28735.4255,5382.1305,5.4973,23.194,30.5589,11.451400472191482,30.5589
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2022,7,34401.1243,8708.2099,17545.465,67934.4887,23704.6705,6045.1846,21.4809,25.3137,34.8934,11.126299118318185,34.8934
EVT-7C587316,CTL-0229,GSK plc,GlycoVaxyn AG (Inactive),GSK PLC,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2023,8,34880.1114,9290.4755,5667.6731,68065.8727,20784.8639,6695.8589,8.2719,26.6355,30.5364,11.128231231431997,30.5364
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2006,-9,,,,46246.9345,5122.8731,,10.9742,,11.0772,10.741750459662802,11.0772
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2007,-8,,,,47194.0365,4144.5615,,12.7932,,8.782,10.762022818252419,8.782
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2008,-7,,,,51022.0421,2741.9092,,11.6275,,5.374,10.840013016375009,5.374
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2009,-6,32497.6493,11343.1378,5157.1161,50285.651,28604.7901,6326.4776,10.3336,34.9045,56.8846,10.825475047001401,56.8846
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2010,-5,34453.1301,12649.6757,6289.2765,48884.4092,24080.0979,6584.6534,12.7831,36.7156,49.2593,10.797213794359939,49.2593
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2011,-4,34572.3838,11991.531,7594.6905,50615.0481,22072.9812,6576.1582,15.2419,34.6853,43.6095,10.832004204343573,43.6095
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2012,-3,37753.4314,16312.1082,7822.1851,53693.5607,20372.8654,7062.951,14.918,43.207,37.9428,10.891048360830158,37.9428
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2013,-2,38014.7333,13774.8556,9072.1779,50736.538,15215.1668,7115.3699,17.5846,36.2356,29.9886,10.834401600632345,29.9886
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2014,-1,39080.9033,13987.3436,7684.105,62812.9108,21381.6678,7397.5567,13.5534,35.7907,34.0402,11.047915917313649,34.0402
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2015,0,45102.5231,17114.5082,8302.9113,69745.7535,21404.3598,8856.5636,11.7156,37.9458,30.6891,11.152611816109815,30.6891
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2016,1,46405.4447,15546.7782,8786.352,71603.3517,20837.2008,9216.6777,12.5519,33.5021,29.1009,11.17889716330563,29.1009
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2017,2,48000.9261,15787.4676,7774.855,65509.1795,16198.7329,8061.2448,11.2486,32.8899,24.7274,11.089945556842112,24.7274
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2018,3,49226.8482,16753.8935,9092.6698,69761.7249,16676.9945,9694.5179,13.5315,34.0341,23.9057,11.152840784481302,23.9057
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2019,4,55266.0919,19058.9163,12135.5943,76569.5302,14359.0331,10720.3594,16.7034,34.4857,18.7529,11.245954498526116,18.7529
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2020,5,54491.2983,18481.4288,13355.8478,79598.4317,14241.002,11740.4395,16.8943,33.9163,17.8911,11.284749669377076,17.8911
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2021,6,58106.143,18817.854,12888.6255,88961.3734,31368.7688,12973.7478,15.6118,32.3853,35.2611,11.39595754776452,35.2611
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2022,7,63027.9569,21360.1778,12371.3319,89271.6186,26881.4403,14339.4304,13.7653,33.89,30.112,11.39943889552018,30.112
EVT-8E275CCB,CTL-0230,Roche Holding AG,Signature Diagnostics GmbH,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2015,2023,8,60450.3466,19847.3636,11837.6266,97435.5289,33152.722,13945.0907,12.8743,32.8325,34.0253,11.48694619621771,34.0253
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2006,-7,,,,460.338,199.923,,11.1729,106.2039,43.42961041669382,6.13196100227126,43.42961041669382
