Deal_ID,Relative_Year,Calendar_Year,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
CTL-0114,-3,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0114,-2,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0114,-1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0114,0,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0114,1,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0114,2,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0114,3,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0115,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0115,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,2,2019,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,3,2020,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0116,-3,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0116,-2,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0116,-1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0116,0,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0116,1,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0116,2,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0116,3,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0117,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0117,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,2,2019,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,3,2020,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0118,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0118,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0118,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0118,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0118,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0118,2,2019,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0118,3,2020,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ergomed,ergomed,Ergomed Group Ltd,Ergomed BV,100% Acquisition,The Netherlands,7.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0119,-3,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0119,-2,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0119,-1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0119,0,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0119,1,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0119,2,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0119,3,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,genoway,axenis,genOway SA,AXENIS SAS,100% Acquisition,France,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0120,-3,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,0,0,,,0,0,False,False,False,False
CTL-0120,-2,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,0,0,,,0,0,False,False,False,False
CTL-0120,-1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,0,0,,,0,0,False,False,False,False
CTL-0120,0,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,0,1,,,0,0,False,False,False,False
CTL-0120,1,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,1,0,,,0,0,False,False,False,False
CTL-0120,2,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,1,0,,,0,0,False,False,False,False
CTL-0120,3,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,nuformix,nuformix,Nuformix Plc,Nuformix Plc,Reverse Acquisition,United Kingdom,16.0,,No,False,False,False,1,0,,,0,0,False,False,False,False
CTL-0121,-3,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0121,-2,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0121,-1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0121,0,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0121,1,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0121,2,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0121,3,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ascelia pharma ab,oncoral pharma aps,Ascelia Pharma AB,Oncoral Pharma ApS,100% Acquisition,Denmark,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0122,-3,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0122,-2,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0122,-1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0122,0,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0122,1,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0122,2,2019,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0122,3,2020,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,invicro,imanova,Invicro LLC,Imanova Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0123,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0123,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0123,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0123,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0123,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0123,2,2019,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0123,3,2020,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,laboratorios cinfa,orliman slu,Laboratorios Cinfa SA,Orliman SLU,100% Acquisition,Spain,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0124,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0124,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0124,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0124,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0124,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0124,2,2019,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0124,3,2020,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,karo healthcare ab,weifa asa,Karo Healthcare AB,Weifa ASA,100% Acquisition,Norway,162.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0125,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0125,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0125,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0125,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0125,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0125,2,2019,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0125,3,2020,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,,pharmalex mcgee pharma international,,PharmaLex GmbH; McGee Pharma International,,"Germany , Ireland",,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0126,-3,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,clinigen,quantum pharmaceutical,Clinigen Ltd,Quantum Pharmaceutical Ltd,100% Acquisition,United Kingdom,199.0,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0126,-2,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,clinigen,quantum pharmaceutical,Clinigen Ltd,Quantum Pharmaceutical Ltd,100% Acquisition,United Kingdom,199.0,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0126,-1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,clinigen,quantum pharmaceutical,Clinigen Ltd,Quantum Pharmaceutical Ltd,100% Acquisition,United Kingdom,199.0,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0126,0,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,clinigen,quantum pharmaceutical,Clinigen Ltd,Quantum Pharmaceutical Ltd,100% Acquisition,United Kingdom,199.0,,Yes,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0126,1,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,clinigen,quantum pharmaceutical,Clinigen Ltd,Quantum Pharmaceutical Ltd,100% Acquisition,United Kingdom,199.0,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
