Deal_ID,Relative_Year,Calendar_Year,Patent_Family_Count,Citation_Weighted_Output,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
CTL-0104,3,2021,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,mindwalk,modiquest research immulease,MindWalk Holdings Corp,Modiquest Research BV; Immulease BV,Majority Acquisition,The Netherlands,8.0,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0105,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0105,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0105,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0105,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0105,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0105,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0105,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,bioarctic ab,Undisclosed,BioArctic AB,Minority Acquisition,Sweden,4.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0106,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0106,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0106,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0106,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0106,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0106,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0106,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,almac,bioclin research laboratories,Almac Group Ltd,Bioclin Research Laboratories Ltd,100% Acquisition,Ireland,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0107,-3,2015,1.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,0,0,,,3,3,True,True,True,False
CTL-0107,-2,2016,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,0,0,,,3,3,True,True,True,False
CTL-0107,-1,2017,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,0,0,,,3,3,True,True,True,False
CTL-0107,0,2018,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,0,1,,,3,3,True,True,True,False
CTL-0107,1,2019,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,1,0,,,3,3,True,True,True,False
CTL-0107,2,2020,1.0,1.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,1,0,,,3,3,True,True,True,False
CTL-0107,3,2021,1.0,1.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,vaxart,vaxart vaxart,Vaxart Inc,Vaxart Inc; Vaxart Inc,,United States,27.0,EUR,No,False,False,True,1,0,,,3,3,True,True,True,False
CTL-0108,-3,2014,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0108,-2,2015,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0108,-1,2016,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0108,0,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0108,1,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0108,2,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0108,3,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,concept life sciences,aquila biomedical,Concept Life Sciences Ltd,Aquila BioMedical Ltd,100% Acquisition,United Kingdom,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0109,-3,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0109,-2,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0109,-1,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0109,0,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0109,1,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0109,2,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0109,3,2021,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,novartis,advanced accelerator applications,Novartis AG,Advanced Accelerator Applications SA,100% Acquisition,France,3900.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0110,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0110,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0110,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0110,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0110,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0110,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0110,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,fosun pharmaceutical,tridem pharma,Fosun Pharmaceutical AG,Tridem Pharma,100% Acquisition,France,74.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0111,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0111,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0111,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0111,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0111,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0111,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0111,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,undisclosed,xspray pharma ab,Undisclosed,Xspray Pharma AB,Minority Acquisition,Sweden,2.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0112,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0112,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0112,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0112,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0112,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0112,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0112,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,ever neuro pharma,pharmagen cz sro,EVER Neuro Pharma GmbH,"PHARMAGEN CZ, sro",100% Acquisition,Czech Republic,,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0113,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0113,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0113,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0113,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0113,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0113,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0113,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,eurocept pharmaceuticals,lucane pharma,Eurocept Pharmaceuticals,Lucane Pharma SA,100% Acquisition,France,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0114,-3,2014,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0114,-2,2015,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0114,-1,2016,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0114,0,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0114,1,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0114,2,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0114,3,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,vir biotechnology,humabs biomed,Vir Biotechnology Inc,Humabs BioMed SA,100% Acquisition,Switzerland,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0115,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0115,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,2,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0115,3,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,artivion,jotec,Artivion Inc,JOTEC AG,100% Acquisition,Switzerland,225.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0116,-3,2014,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0116,-2,2015,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0116,-1,2016,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0116,0,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0116,1,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0116,2,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0116,3,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,precision medicine,epiontis,Precision Medicine Group LLC,Epiontis GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0117,-3,2014,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,-2,2015,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,-1,2016,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0117,0,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0117,1,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2017,evotec,exscientia,Evotec SE,Exscientia Plc,Minority Acquisition,United Kingdom,18.0,,Yes,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
