Source_File,Company_Detected,Currency,Mapped_Deal_ID,Mapping_Status,Year,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Extraction_Notes
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2007,,-2461.1,-4275.5,4286.8,1132.9,,-86.72,,26.4276,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2008,3022.2,664.7,156.0,3933.7,1143.1,,3.8,21.99,29.0592,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2009,3007.7,620.2,491.6,4617.5,1143.6,575.4,11.5,20.62,24.7666,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2010,3471.1,794.1,588.0,5387.6,1107.9,661.5,11.75,22.88,20.5639,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2011,4263.4,1109.2,865.0,6380.2,1100.0,754.7,14.7,26.02,17.2408,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2012,4681.2,949.2,745.4,7317.2,1100.0,894.3,10.88,20.28,15.0331,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2013,4934.3,1733.5,665.1,8323.0,0.0,913.5,8.51,35.13,0.0,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2014,6022.1,1698.0,3405.5,13632.1,850.0,762.7,31.02,28.2,6.2353,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2015,6416.7,1419.5,1303.4,16609.8,1581.4,905.8,8.62,22.12,9.5209,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2016,11396.6,962.9,327.4,67035.4,22967.8,1430.9,0.78,8.45,34.2622,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
SHIRE(1).xlsx,Shire PLC (SHP LN) - BBG Adjusted,USD,TRT-0045,Mapped,2017,15160.6,2455.2,4271.5,67756.9,19541.1,1612.1,6.34,16.19,28.84,Historical non-estimate Bloomberg observation; ratios may be derived when the workbook lacked a complete ratio series.
