Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,1,2014,1,1,,28547.6471,7446.5109,3419.8607,52345.7216,24187.8929,3952.1975,6.6621,15.5568,46.208,1.0,0.0,Unknown,325.0,Yes,Yes,
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,2,2015,1,1,,32954.9709,7646.7434,11601.6706,72471.3201,22552.5389,4321.3537,17.9007,43.3432,31.1193,2.0,1.0,Unknown,325.0,Yes,Yes,
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,3,2016,1,1,,34143.3059,9044.8114,1116.5225,69152.8345,21993.2256,4295.9181,1.6209,9.5055,31.8038,6.0,18.0,Unknown,325.0,Yes,Yes,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,-3,2010,0,0,,680.333,61.971,23.4,736.161,276.718,,13.1527,108.0344,37.58933168152076,,,Unknown,,No,No,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,-2,2011,0,0,,828.934,91.366,55.407,1074.575,434.67699999999996,,13.426,108.3867,40.45106204778633,,,Unknown,,No,No,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,-1,2012,0,0,,1043.963,124.738,65.924,1159.096,435.11899999999997,,5.9027493305862855,11.948507753627283,37.53951355194047,,,Unknown,,No,No,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,0,2013,0,1,,1225.572,151.279,72.18,1497.016,684.103,,5.43501177661183,12.343542443854789,45.697774773282305,,,Unknown,,No,No,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,1,2014,1,1,,1410.227,174.39,79.104,1873.19,710.232,,4.694312454490912,12.366094252911056,37.91564123233628,,,Unknown,,No,No,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,2,2015,1,1,,1950.074,235.358,87.316,3699.833,1710.0330000000001,0.0,3.133523762597068,12.069183015618894,46.219194217684965,,,Unknown,,Yes,No,
TRT-0039,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Eurofins Scientific SE,AROS Applied Biotechnology AS,2013,3,2016,1,1,,2536.608,317.946,173.997,4129.415,1383.878,0.0,4.4447946980348565,12.534297770881428,33.51268884333495,,,Unknown,,Yes,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,-3,2009,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,-2,2010,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,-1,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,0,2012,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,1,2013,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,2,2014,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0040,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Alvogen Inc,LaborMed Pharma SA,2012,3,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,-3,2009,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,-2,2010,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,-1,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,0,2012,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,1,2013,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,2,2014,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0041,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Enara Limited,Angel Care Services UK Ltd,2012,3,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,-3,2009,0,0,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,-2,2010,0,0,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,-1,2011,0,0,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,0,2012,0,1,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,1,2013,1,1,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,2,2014,1,1,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0042,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Agilent Technologies, Inc.",Dako A/S,2012,3,2015,1,1,,,,,,,,,,,,,Unknown,2200.0,No,No,
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,-3,2011,0,0,,0.0,-4.4787,-4.7173,6.4058,5.8733,1.5582,-73.64107527553155,,91.6869,,,Unknown,,No,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,-2,2012,0,0,,0.0,-4.9427,-4.9255,2.7335,6.7075,2.036,-105.4661,,245.385,,,Unknown,,No,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,-1,2013,0,0,,0.1732,-5.2995,-4.8107,6.216,4.0451,2.2675,-110.453,-3060.5442,65.0754,,,Unknown,,Yes,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,0,2014,0,1,,0.1948,-10.7497,-10.947,60.0873,2.5483,6.7491,-34.0375,-6170.0637,4.241,,,Unknown,,Yes,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,1,2015,1,1,,1.8941,-14.5055,-13.9118,86.8379,2.6441,8.1551,-18.245,-939.4909,3.0449,,,Unknown,,Yes,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,2,2016,1,1,,8.4755,-23.4347,-24.6835,66.3531,2.5259,8.1829,-33.4001,-441.3549,3.8067,,,Unknown,,Yes,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0043,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Biodexa Ltd,"Q Chip, Ltd.",2014,3,2017,1,1,,8.6742,-18.369,-18.3393,55.3739,7.3638,11.6276,-30.3343,-231.8636,13.2984,,,Unknown,,Yes,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,-3,2017,0,0,,,19.8088,,458.8717,0.0,,4.4884,91.1781,0.0,8.0,0.0,Unknown,,No,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,-2,2018,0,0,,,12.6743,,538.6484,17.1185,,3.2539,76.1274,3.178,5.0,0.0,Unknown,,No,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,-1,2019,0,0,,,166.8558,,890.9543,23.5852,,23.6081,95.7042,2.6472,3.0,0.0,Unknown,,No,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,0,2020,0,1,,,-23.2304,,851.7258,30.0069,,7.5956,-357.3914,3.5231,1.0,0.0,Unknown,,No,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,1,2021,1,1,,,46.584,,779.869,0.021,,5.2352,85.7143,0.0027,1.0,0.0,Unknown,,No,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0044,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,-3,2010,0,0,,3471.1,794.1,588.0,5387.6,1107.9,661.5,11.75,22.88,20.5639,,,Unknown,,Yes,No,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,-2,2011,0,0,,4263.4,1109.2,865.0,6380.2,1100.0,754.7,14.7,26.02,17.2408,15.0,159.0,Unknown,,Yes,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,-1,2012,0,0,,4681.2,949.2,745.4,7317.2,1100.0,894.3,10.88,20.28,15.0331,13.0,241.0,Unknown,,Yes,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,0,2013,0,1,,4934.3,1733.5,665.1,8323.0,0.0,913.5,8.51,35.13,0.0,23.0,416.0,Unknown,,Yes,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,1,2014,1,1,,6022.1,1698.0,3405.5,13632.1,850.0,762.7,31.02,28.2,6.2353,18.0,245.0,Unknown,,Yes,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,2,2015,1,1,,6416.7,1419.5,1303.4,16609.8,1581.4,905.8,8.62,22.12,9.5209,8.0,20.0,Unknown,,Yes,Yes,Added from user-designated treatment-group financial file; classification validation pending.
TRT-0045,User-designated treatment group (reclassified),Not reviewed,Not assessed,1,,Review,Shire plc (Inactive),Premacure AB,2013,3,2016,1,1,,11396.6,962.9,327.4,67035.4,22967.8,1430.9,0.78,8.45,34.2622,6.0,22.0,Unknown,,Yes,Yes,Added from user-designated treatment-group financial file; classification validation pending.
