Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
CTL-0161,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0162,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Polpharma SA,Polpharma Biologics Utrecht BV,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,4.0,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0163,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,NMC Health Plc,Copenhagen Fertility Center Holding Aps,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0164,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Augment Investments Limited (Inactive),Pharmstandard,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,-3,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,-2,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,-1,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,0,2017,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,1,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,2,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0165,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Avadel Pharmaceuticals Plc,Avadel Pharmaceuticals Plc; Flamel Technologies SA (Inactive),2017,3,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0166,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Creat Group Corp,Bio Products Laboratory Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,1012.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0167,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,358.0,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0168,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Texcell SA,vivo Science GmbH,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0169,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Bio-Gate Ag,BioEpiderm GmbH,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0170,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Siemens Healthineers A.G.,NEO New Oncology GmbH,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0171,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Jazz Pharmaceuticals Plc,Alize Pharma II SAS,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,-3,2013,0,0,,37.4503,-14.3662,-7.2445,185.1516,,37.9414,-3.6703,-38.3607,,5.0,6.0,Unknown,627.0,No,Yes,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,-2,2014,0,0,,43.279,-4.3872,-2.7272,373.6631,,33.2003,-0.9899,-10.137,,6.0,20.0,Unknown,627.0,No,Yes,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,-1,2015,0,0,,73.9317,-8.9228,4.7163,406.0795,,46.0161,1.2292,-12.069,,4.0,2.0,Unknown,627.0,No,Yes,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,0,2016,0,1,,98.322,0.6828,6.8279,361.4625,,57.4911,1.7262,0.6944,,3.0,,Unknown,627.0,No,No,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,1,2017,1,1,,168.9625,-94.756,-97.8384,808.2677,,68.8408,-17.0666,-56.0811,,7.0,25.0,Unknown,627.0,No,Yes,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,2,2018,1,1,,181.3981,-62.0483,-99.6842,691.6141,,54.0239,-13.1652,-34.2056,,3.0,7.0,Unknown,627.0,No,Yes,
CTL-0172,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Skyepharma PLC,2016,3,2019,1,1,,203.3469,-26.8012,-25.2045,626.83,8.9766,53.8305,-3.8365,-13.18,1.4321,4.0,5.0,Unknown,627.0,Yes,Yes,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,-3,2013,0,0,,37.4503,-14.3662,-7.2445,185.1516,,37.9414,-3.6703,-38.3607,,5.0,6.0,Unknown,627.0,No,Yes,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,-2,2014,0,0,,43.279,-4.3872,-2.7272,373.6631,,33.2003,-0.9899,-10.137,,6.0,20.0,Unknown,627.0,No,Yes,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,-1,2015,0,0,,73.9317,-8.9228,4.7163,406.0795,,46.0161,1.2292,-12.069,,4.0,2.0,Unknown,627.0,No,Yes,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,0,2016,0,1,,98.322,0.6828,6.8279,361.4625,,57.4911,1.7262,0.6944,,3.0,,Unknown,627.0,No,No,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,1,2017,1,1,,168.9625,-94.756,-97.8384,808.2677,,68.8408,-17.0666,-56.0811,,7.0,25.0,Unknown,627.0,No,Yes,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,2,2018,1,1,,181.3981,-62.0483,-99.6842,691.6141,,54.0239,-13.1652,-34.2056,,3.0,7.0,Unknown,627.0,No,Yes,
CTL-0173,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,3,2019,1,1,,203.3469,-26.8012,-25.2045,626.83,8.9766,53.8305,-3.8365,-13.18,1.4321,4.0,5.0,Unknown,627.0,Yes,Yes,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0174,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Spark Therapeutics Inc,Genable Technologies Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,15.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0175,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,C4X Discovery Holdings Limited,Adorial Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,2.0,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0176,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,N4 Pharma Plc,N4 Pharma UK Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0177,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Viatris Inc,Meda AB,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,9904.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,0,2016,0,1,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,1,2017,1,1,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,2,2018,1,1,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0178,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Adverum Biotechnologies,Annapurna Therapeutics SAS (Inactive),2016,3,2019,1,1,,,,,,,,,,,,,Unknown,106.0,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0179,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Undisclosed,BioDan Sciences SL,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0180,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,SBI Holdings Inc,Photonamic GmbH & Co KG,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
